,link,body,reporter,title,date,news
125,https://www.hani.co.kr//arti/politics/assembly/1076574.html,"이명박 전 대통령 집을 방문한 안철수 의원과 김영우 전 의원. 페이스북 내려받기 국민의힘 전당대회에 출마하는 안철수 의원이 20일, 여권 지지율 1위에 오른 김기현 의원을 “공천에 대한 공포 분위기를 만들고 있다”며 비판했다. ‘수도권 대표론’을 매개로 안 의원과 연대 가능성이 점쳐지고 있는 나경원 전 의원은 ’해임은 대통령 본의가 아닐 것’이라는 본인 발언이 잘못됐다며 윤석열 대통령에게 사과했다. 친윤석열계의 반발을 누그러뜨리고 전대 출마에 한발짝 다가선 것 아니냐는 해석도 나온다. 안 의원은 이날 <한국방송>(KBS) 라디오 인터뷰에서 “‘김-장 연대’, ‘연포탕’ 이런 말장난 자체가 국민들에게 굉장히 큰 실례”라고 말했다. 친윤계 핵심인 장제원 의원의 지원을 받고 대세 몰이를 하며 ‘연대·포용·탕평 정치’를 강조하고 있는 김 의원을 직격한 것이다. 안 의원은 이어 “당내에 보면 공천에 대한 공포 분위기 때문에 함부로 다른 의원들에게 다가가지 못하고 있는 분위기들이 실제로 있다. 그건 김기현 의원이 만든 것”이라고도 했다. 김 의원이 ‘통합의 정치’를 말하면서도 실상은 친윤과 비윤을 갈라치기 하며 당내 갈등을 조성하고 있다는 지적이다. 당대표 후보 간 공방 속에서 ‘친윤 유일 주자’로 인식되고 있는 김 의원은 지지층 조사에서 1위를 기록하고 있다. <문화일보>가 엠브레인퍼블릭에 의뢰해 지난 17~18일 여당 지지층 376명(전체 여론조사 대상은 전국 유권자 1008명)을 대상으로 조사한 결과, 국민의힘 새 대표로 김 의원을 꼽은 응답은 23.6%였으며 안 의원 18.5%, 나 전 의원 18.3%였다. 김 의원이 압도적인 우위를 보이진 못한 결과다. 안 의원은 ‘결선투표에 오르면 이길 자신 있냐’는 질문에 ”그렇다”며 자신감을 보였고 “나경원 (전) 의원뿐만 아니라 많은 사람들이 나오면 좋겠다. 국민들 관심이 많이 생기게 하면 누가 당선이 되든 컨벤션 효과를 누릴 것”이라고 말했다. 안 의원은 이날 오후엔 서울 논현동 이명박 전 대통령 집을 찾아가 새해인사를 한 뒤 페이스북에 “(이 전 대통령이) 내년 총선에서 수도권이 중요하다는 말씀도 하시며 제가 지난 두차례 단일화 과정에서 크게 기여했다고 격려도 해주셨다”고 적었다. 또 기자들에겐 “현재 전당대회 과정에서 분열의 양상을 보이는 것을 굉장히 우려하신다”는 이 전 대통령의 ‘내부 통합’ 메시지도 전했다. 나 전 의원은 이날 공지를 통해 “최근 저의 발언, 특히 저에 대한 해임 결정이 대통령님 본의가 아닐 것이라 말씀드린 것은 제 불찰”이라며 “관련된 논란으로 대통령님께 누가 된 점, 윤석열 대통령님께 깊이 사과드린다”고 밝혔다. 이어 “성공적인 윤석열 정부와 국민에게 사랑받는 국민의힘이 되는 그 길을, 당원동지 여러분과 늘 함께하겠다”고 덧붙였다. 출마가 아직 확정되지 않았지만 나 전 의원 쪽에선 ‘나(경원)-안(철수) 연대’ 가능성을 부정하지 않고 있다. 나 전 의원을 돕고 있는 박종희 전 의원은 이날 <문화방송>(MBC) 라디오 인터뷰에서 “예선에선 개인 대 개인의 연대는 불가능하다. (안 의원과의) 직접적인 교감은 없는 것으로 알고 있다”면서도 “수도권 선거를 어떻게 치를 것이냐 하는 부분에 대해서 가치 연대는 있을 수 있다”고 말했다. 선담은 기자 sun@hani.co.kr
",  선담은 기자           ,  나 안 연대  뜨나 안철수  김기현이 공천 공포 분위기 만들어  ,2023-01-20 17:13:00,한겨레
126,https://www.hani.co.kr//arti/politics/politics_general/1076563.html,"정진석 국민의힘 비상대책위원장이 20일 오전 서울 강남구 개포동 구룡마을 4구역을 찾아 화재현장을 살펴보고 있다.연합뉴스 20일 설 연휴를 하루 앞두고 여야가 재난·참사 현장을 방문해 민심 다잡기에 나섰다. 국민의힘은 대규모 화재가 발생한 구룡마을을 찾았고, 더불어민주당은 이태원 참사 희생자 합동분향소를 참배하며 유족들을 위로했다. 국민의힘 지도부는 서울역 귀성인사를 취소하고 이날 새벽 화재가 발생한 서울 개포동 구룡마을을 찾았다. 정진석 비상대책위원장은 “설 명절을 눈앞에 두고 이렇게 큰 화재를 당해서 너무 상심이 크실 거 같은데 위로를 해드린다”며 “우리가 최선을 다해서 촘촘한 대책을 세워서 극복해낼 수 있도록 그렇게 노력하겠다”고 말했다. 구룡마을 화재는 이날 오전 6시27분께 발생했고 가건물 형태의 주택 약 60채가 불에 타면서 60여명의 이재민이 발생했다. 이재명 더불어민주당 대표, 박홍근 원내대표 등 지도부가 설 연휴를 앞두고 20일 오전 서울 용산구 녹사평광장에 마련된 10·29 이태원 참사 희생자 합동분향소를 찾아 조문한 뒤 이종철 이태원유가족협의회 대표 등 유족들을 위로하고 있다. 연합뉴스 민주당 지도부는 이날 오전 서울 용산역에서 귀성인사를 한 뒤 녹사평역 인근에 마련된 이태원참사 희생자 합동분향소를 찾아 참배했다. 유가족들을 만난 이재명 대표는 “유족 마음이 아플 것”이라며 “잊히지 않는 것은 당연한 일이고 진상규명과 책임자 문책, 추모작업이 가능하도록 최선을 다하겠다”고 말했다. 박홍근 원내대표도 “독립적 조사기구 설치 문제를 포함해 여러 지원에 이르기까지 설 이후에 주호영 국민의힘 원내대표와 만나겠다”고 말했다. 민주당 지도부도 분향소 참배 뒤 구룡마을을 방문해 이재민들을 위로했다. 이정미 정의당 대표가 20일 오전 서울역에서 설맞이 귀향 인사를 하고 있다. 연합뉴스 이정미 정의당 대표는 광주를 방문해 근로정신대 강제동원 피해자인 양금덕 할머니를 만났다. 양금덕 할머니는 일본제철·미쓰비시를 상대로 소송을 제기해 2018년 대법원으로부터 배상책임을 인정받은 15명의 원고 중 한명이다. 정부는 지난달 예정됐던 양금덕 할머니 서훈 취소에 이어 최근 일본 전범기업의 채무를 일제강점동원피해자지원재단이 인수한 뒤 대신 피해자들에게 배상하게 하는 ‘병존적 채무인수’ 방안을 공식화했다. 이 대표는 광주 서구 양동에 위치한 양금덕 할머니의 집을 찾아 “배상은 돈을 받는 게 아니라 그간의 잘못에 대해서 사죄하는 의무의 배상이기 때문에 죄를 저지른 사람으로부터 받아야 한다”며 “정부가 일본 기업이 사죄하고 배상해야 할 것을 대신하겠다는 것은 할머니들이 평생 쌓아오신 자부심과 자존심을 훼손시키는 행위”라고 비판했다. 이에 양 할머니는 “일본에서 1년 반 동안 배고픔과 온갖 설움을 당하고 살았다”며 “죽기 전에 사죄 한마디 듣는 것이 소원”이라고 말했다. 임재우 기자 abbado@hani.co.kr 서영지 기자 yj@hani.co.kr
",  임재우 기자     서영지 기자                   , 구룡마을 이태원 광주  현장으로  여야  설날 민심 다잡기 ,2023-01-20 15:57:00,한겨레
127,https://www.hani.co.kr//arti/politics/politics_general/1076560.html,"스위스를 방문 중인 윤석열 대통령이 19일(현지시각) 취리히 연방공과대학에서 열린 ‘양자 석학과의 대화’를 마치고 재학생들과 인사를 나누고 있다. 연합뉴스 윤석열 대통령이 6박8일간의 아랍에미리트·스위스 순방을 마치고 20일(현지시각) 귀국길에 올랐다. 경제 활성화를 목표로 한 새해 첫 순방에서 대통령실은 국외 투자 유치에 사활을 걸었으나, 아랍에미리트 일정 중 윤 대통령의 “아랍에미리트의 적은 이란” 발언으로 한국-이란 간 외교 갈등이 격화하면서 빛이 바래는 모양새다. 대통령실 고위 관계자는 19일 스위스 취리히 프레스센터에서 기자들과 만나 “다소 이란 쪽에 오해가 있었던 것 같다. 오해가 풀린다면 정상화가 신속하게 이뤄지지 않을까 생각한다”며 희망 섞인 전망을 내놨다. 윤 대통령은 지난 15일 아부다비 아크부대를 방문한 자리에서 장병들에게 “형제국의 안보는 바로 우리의 안보”라며 “아랍에미리트의 적은, 가장 위협적인 국가는 이란이고, 우리 적은 북한”이라고 말한 바 있다. 대통령실은 지난 16일 “현재의 한-이란 양자 관계와는 무관하다”고 해명했는데, 이날도 같은 입장을 유지하며 이란이 윤 대통령의 발언을 오해했다는 주장을 내놓은 것이다. 이 관계자는 이어 “주한 이란대사를 통해 나온 여러가지 입장문 등을 보니까 동결 자금 문제, 윤 대통령의 핵 관련 발언, 핵무장 관련 발언 등을 문제 삼는 것을 보고 초점이 흐려지고 있다는 느낌을 받았다”며 “오해했기 때문에 초점이 흐려지고 있고, 오해였다는 것이 역설적으로 증명됐다”고 부연했다. 윤 대통령의 직접 해명이나 유감 표명은 나오지 않은 상황이다. 대통령실은 이번 윤 대통령 순방을 통해 △아랍에미리트의 300억달러(약 37조600억원) 투자 약속을 받아내고 △48건의 양해각서(MOU)를 체결했으며 △글로벌 최고경영자(CEO)들과 교류한 점을 구체적인 성과로 꼽았다. 귀국길에 오른 윤 대통령도 페이스북에 “모든 일정의 중심을 경제에 두고 우리 경제인들과 함께 뛰었다”, “새로운 지도를 만들고 새로운 항로를 개척하는 대한민국을 위해 최선을 다하겠다”고 적었다. 이번 순방에는 이재용 삼성전자 회장, 최태원 에스케이(SK)그룹 회장, 정의선 현대차 회장 등 대기업 총수들과 중소·중견기업 최고경영자 등 100여명으로 구성된 경제사절단이 동행했다. 향후 이어질 순방에도 이들이 동행하게 될 가능성에 무게가 실린다. 또 다른 대통령실 고위 관계자는 “윤 대통령이 ‘앞으로 외교도 경제를 중심으로 해야 된다’며 가급적이면 경제인들과 경제사절단과 같이 갔으면 좋겠다는 말씀을 했다”고 전했다. 취리히/김미나 기자 mina@hani.co.kr
",  김미나 기자       ,  이란 설화  유감 해명 없는 귀국길 빛바랜  경제외교  ,2023-01-20 15:43:00,한겨레
128,https://www.hani.co.kr//arti/politics/diplomacy/1076544.html,"사도광산의 대표적 유적지인 ‘기타자와 부유선광장’ 모습. 이곳에선 금·은 등 채취한 광석을 분류하고 제련하는 일이 이뤄졌다. 동양 최대 규모로 알려진 이 시설은 1938년 건설됐다. 일본 정부가 에도시대(1603~1867년)만 대상으로 유네스코 등재를 추진하면서 이 시설은 세계유산에서 빠지게 됐다. 사도/김소연 특파원 dandy@hani.co.kr 일본 정부가 일제강점기 조선인 강제동원이 대규모로 이뤄졌던 니가타현 사도광산을 다시 유네스코 세계유산으로 등재하겠다고 신청한 데 대해 외교부가 유감을 표시하고 공식 항의했다. 외교부는 이날 대변인 논평을 내어 “2015년 등재된 ‘일본 근대산업시설’ 관련 후속조치가 충실히 이행되지 않고 있는 상황에서 일본 정부가 유사한 배경의 ‘사도광산’을 또다시 세계유산으로 등재 신청한 데 대해 유감을 표명한다”고 밝혔다. 일본 정부는 전날 파리에 있는 유네스코 세계유산사무국에 2024년 사도광산을 세계유산에 등재하기 위한 추천서를 제출한 바 있다. 외교부는 “근대산업시설 등재 때 일본 스스로 약속한 후속조치와 세계유산위원회의 거듭된 결정부터 조속히 이행할 것을 재차 촉구한다”며 “정부는 전시 강제노역의 아픈 역사를 포함한 전체 역사가 반영될 수 있도록 유네스코 등 국제사회와 함께 계속 노력해 나갈 것”이라고 강조했다. 일본 혼슈 서부 니가타현에 자리한 사도광산에선 일제강점기에 약 1200명의 조선인 강제동원이 이뤄졌다는 사실이 사료로 확인됐다. 하지만 일본 정부는 사도광산의 전체 역사 중 에도시대(1603~1867년)에 이뤄진 전통적인 수공업 방식의 금 생산 체제만 한정해 등재를 신청해, 조선인 강제동원이 집중적으로 이뤄졌던 1939~1942년은 의도적으로 제외시켰다는 비판이 나온다. 이도훈 외교부 2차관은 이날 서울 세종로 정부청사 별관으로 주한 일본 대사대리인 나미오카 다이스케 경제공사를 불러 사도광산 세계유산 등재신청에 항의했다. 아이보시 고이치 주한 일본대사는 일시 귀국한 것으로 전해졌다. 정인환 기자 inhwan@hani.co.kr
",  정인환 기자              , 외교부  일 대사대리 초치 사도광산 세계유산 신청에 항의 ,2023-01-20 14:56:00,한겨레
129,https://www.hani.co.kr//arti/politics/assembly/1076523.html,"스위스를 방문 중인 윤석열 대통령이 19일(현지시간) 취리히 연방공과대학에서 열린 '양자 석학과의 대화'에 앞서 도서관을 찾아 아인슈타인의 학적부 등 사료 등을 살피고 있다. 연합뉴스 윤석열 대통령의 국정수행 지지율이 36%를 기록한 여론조사 결과가 나왔다. 한국갤럽이 지난 17~19일 전국 성인 1000명을 대상으로 조사한 결과,(신뢰수준 95%, 표본오차 ±3.1%포인트) 윤 대통령이 ‘직무를 잘 수행하고 있다’는 응답은 전주보다 1%포인트 상승한 36%로 나타났다. 부정 평가는 전주보다 2%포인트 하락한 55%였다. 긍정 평가 이유를 묻는 질문에는 ‘외교(17%)’, ‘경제·민생(9%)’, ‘노조 대응’(7%) 등이 꼽혔다. 부정 평가 이유는 ‘외교(15%)’, ‘발언 부주의(10%)’라는 응답이 가장 많았고, ‘경험·자질 부족 및 무능함(9%)’, ‘전반적으로 잘못한다(7%)’, ‘독단적·일방적'(7%) 순이었다. 향후 1년간 우리나라 경제 전망을 묻는 질문에는 ‘나빠질 것’이라는 응답이 56%로 나타났다. ‘좋아질 것’은 15%, ‘비슷할 것’은 24%였다. 향후 1년간 살림살이에 대해선 ‘비슷할 것’이란 응답이 52%로, ‘좋아질 것(14%)’과 ‘나빠질 것(31%)’보다 높게 나타났다. 정당 지지도는 국민의힘이 37%, 더불어민주당이 32%인 것으로 나타났다. 자세한 내용은 한국갤럽 또는 중앙선거여론조사심의위원회 누리집을 참고하면 된다. 선담은 기자 sun@hani.co.kr
",  선담은 기자          , 윤 대통령 지지율 36  긍정 부정 모두  외교  가장 높아  갤럽  ,2023-01-20 11:02:00,한겨레
130,https://www.hani.co.kr//arti/politics/assembly/1076522.html,"이재명 더불어민주당 대표가 20일 오전 서울 여의도 국회에서 열린 최고위원회의에서 발언하고 있다. 연합뉴스 이재명 더불어민주당 대표가 20일 윤석열 대통령을 향해 “특권층을 위한 영업사원이 아니라 국민을 위한 공복이 되길 권유한다”고 말했다. 스위스 다보스를 방문 중인 윤 대통령이 전날 “대한민국 1호 영업사원으로 열심히 뛰겠다”며 세일즈 외교를 부각하자 민생 정책을 강조하며 맞불을 놓은 것이다. 이 대표는 이날 국회에서 열린 민주당 최고위원회의에서 기획재정부가 내놓은 세법 시행령을 비판하며 이렇게 말했다. 기재부가 지난 18일 공개한 세법 시행령에는 맥주와 막걸리에 붙는 세금을 인상하고, 기업 세제 지원을 강화해 내년부터 법인세를 연 2500억원씩 추가 감세하는 내용이 담겼다. 이 대표는 “윤석열 정부의 특징이 점차 명확해지고 있다. 그야말로 ‘특권 정권’이라 할 만하다”며 “서민들은 어떻게든 쥐어짜고 초부자들에게 퍼주지 못해 안달인 것 같다”고 비판했다. 이어 “민생 경제위기가 커질수록 정부정책은 취약계층, 다수 서민에 집중되는 것이 정상”이라며 “그런데 윤석열 정권은 이런 기본을 외면한다”고도 말했다. 이 대표는 “강자가 약자를 약탈할 방임적인 자유만 부르짖는 상태가 계속되면 그 부메랑은 정부에 돌아 갈 수 있다”며 “국가와 민생을 더 큰 위기로 몰아갈 ‘특권경제’에 대한 집착을 버리길 바란다”고 말했다. 임재우 기자 abbado@hani.co.kr
",  임재우 기자           , 이재명  윤 대통령은 특권층 영업사원 퍼주지 못해 안달  ,2023-01-20 10:49:00,한겨레
131,https://www.hani.co.kr//arti/politics/politics_general/1076521.html,"이준석 국민의힘 전 대표가 지난해 12월 22일 오후 서울 성북구 고려대학교 정경관에서 정치외교학과 '한국의신보수주의' 주최로 열린 특별 강연에서 학생 패널들의 질문에 답하고 있다. 연합뉴스 이준석 전 국민의힘 대표가 “나경원 전 의원이 외교부 장관을 희망했는데, (윤석열 대통령이) 거기에 대해 좀 언짢게 생각했다는 얘기를 들은 적 있다”고 20일 말했다. 이 전 대표는 이날 <시비에스>(CBS) 라디오에 출연해 “나 전 의원이 외교부 장관을 하기를 희망했던 것 같다. 그런데 거기에 대해 왜 하면 안 되는지 같은 얘기도 들었다”며 “(나 전 의원) 개인의 신상 문제가 아니라 (윤 대통령이) 그냥 싫다는 취지의 얘기를 들었다”고 전했다. 이 전 대표는 나 전 의원의 부동산 의혹과 관련해서도 “요새 나 전 의원이 부동산 문제가 있다느니 이런 거 흘리는 사람 보면 신기하다. 개인의 부동산 보유내역을 어떻게 국가가 파악할 수 있을까”라고 말했다. 그는 “나 전 의원이 과거 만약에 인사검증 자료를 제출했다든지 이런 게 있다고 한다면, 그 자료를 바탕으로 나 전 의원에 대한 여러 의혹이 제기되고 있는 것이라면 정치적으로 말이 안 되는 상황”이라며 “인사검증을 하면서 봤던 자료를 바탕으로 나중에 그 사람에게 불이익을 준다면 이번 정부의 인재난은 가속화될 것”이라고 말했다. 나 전 의원의 부동산 의혹이 제기되자 나 전 의원 쪽은 지난 19일 참고자료를 통해 “서울 중구의 상거건물 매입가는 54억7500만원이고 매도가는 59억5000만원”이라며 “취등록세, 양도세, 대출중도상환수수료, 부동산중개료를 제하고 1600여만원의 이득을 얻었는데 이게 무슨 투기 의혹이 있다는 거냐”며 반박했다. 서영지 기자 yj@hani.co.kr
",  서영지 기자, 이준석  나경원  외교장관 희망 윤 대통령이 언짢게 생각  ,2023-01-20 10:45:00,한겨레
132,https://www.hani.co.kr//arti/politics/politics_general/1076519.html,"스위스를 순방 중인 윤석열 대통령이 19일(현지시각) 취리히 연방공과대학에서 열린 ‘양자 석학과의 대화’에 참석하고 있다. 연합뉴스 윤석열 대통령이 북핵과 관련해 핵확산금지조약(NPT) 체제를 존중하겠다는 뜻을 확인했다. 최근 자신의 발언으로 한국 자체 핵무장 가능성 논란이 불거지자, 한반도 비핵화라는 기존 입장을 강조하고 나선 것이다. 윤 대통령은 19일(현지시각) 공개된 미국 <월스트리트저널(WSJ)>과의 인터뷰에서 “현재로써는 우리가 핵확산금지조약 체제를 존중하는 것이 현실적이고 합리적인 것”이라며 “우리 정부는 핵확산금지조약 시스템을 매우 존중한다. 미국과 확장억제를 더욱 강화하고 한·미·일 간의 안보 협력을 더 튼튼하게 하는 것이 중요하다고 생각한다”고 말했다. 앞서 윤 대통령은 지난 11일 국방부 업무보고를 받는 자리에서 북한의 도발 수위가 높아질 경우를 가정해 “대한민국이 전술핵을 배치한다든지 자체 핵을 보유할 수도 있다. 만약 그렇게 된다면 우리 과학기술로 더 이른 시일 내에 (핵무기를) 가질 수 있을 것”이라고 말했다. 전술핵 재배치를 넘어서 자체 핵 보유 가능성까지 거론한 것이다. 이에 미국 백악관은 한반도 비핵화가 분명한 원칙이라고 반응했다. 이란 외교부도 지난 18일(현지시각) 윤 대통령의 “아랍에미리트연합(UAE)의 적은 이란” 발언에 항의하는 과정에서 윤 대통령이 핵무기 제조 가능성을 언급했다며 이는 핵확산금지조약에 어긋난다고 했다. <월스트리트저널>은 “윤 대통령이 핵무기를 개발하겠다는 과거 발언을 누그러뜨렸다(dial back)”고 풀이했다. 윤 대통령은 미국의 확장억제에 관해서는 “저와 대한민국 국민들은 북핵 위협에 대한 미국의 확장억제에 대해 상당한 신뢰를 갖고 있다. 현재 미국 핵 자산의 운용에 관해 공동 기획, 공동 실행하는 시스템을 만들어내기 위해 한-미 간에 논의하고 있다”고 말했다. 윤 대통령은 일본의 방위비 증액은 “크게 문제가 안 된다”고 거듭 옹호했다. 그는 “한·미·일 간에 북핵 위협에 대해 안보 협력을 강화하고 공동 대처를 해 나가야 되는 것이기 때문에 크게 문제 되지 않는다”고 말했다. 윤 대통령은 지난 11일 외교부 업무보고 마무리 발언에서도 “일본도 이제 머리 위로 (북한의) 중거리탄도미사일(IRBM)이 날아다니니까 방위비를 증액하고 소위, 반격 개념을 국방 계획에 집어넣기로 하지 않았나, 그걸 누가 뭐라고 하겠나”라며 일본 정부의 국가안보전략(NSS)을 옹호했다. 일본 정부는 지난달 적기지 공격 능력 보유와 5년 뒤 국내총생산(GDP) 대비 방위비 2% 이상 증액 등을 담은 새 국가안보전략을 발표했다. 윤 대통령은 방중 가능성을 내비쳤다. 그는 “지난 주요20개국(G20) 정상회의에서 시진핑 주석을 만났을 때 서로 초청했다”며 “가까운 시일 내에 중국과 협의해 중국을 한번 방문할 생각”이라고 말했다. 북미산 전기차에만 보조금을 지급하도록 한 미국 인플레이션감축법(IRA)에는 “현실적으로 그 법을 적용하는 과정에서 우리 기업들이 차별적으로 불이익을 입지 않도록 하는 것이 첫째 문제”라며 “우리 기업이 사업을 전반적으로 재검토해야 할 만한 치명적인 리스크를 받지 않도록 다양한 논의를 지금 진행해 나가고 있다”고 말했다. 배지현 기자 beep@hani.co.kr
",  배지현 기자      , 윤 대통령  핵확산금지조약 매우 존중  자체 핵무장론 진화 ,2023-01-20 10:30:00,한겨레
133,https://www.hani.co.kr//arti/politics/politics_general/1076509.html,"저출산고령사회위원회 부위원장직에서 ‘해임’된 나경원 전 의원이 지난 15일 오전 서울 흑석동 성당에서 미사를 마친 뒤 성당 밖으로 나와 취재진의 질문에 답변하고 있다. 연합뉴스 홍준표 대구시장이 국민의힘 전당대회 출마를 고심 중인 나경원 전 의원을 연일 저격하고 있다. 나 전 의원도 적극 방어 태세로 돌아서면서 두 사람의 설전이 거세지는 분위기다. 나 전 의원은 19일 보도자료를 내고 “홍준표 시장의 부창부수 발언은 전혀 근거 없는 허위 주장”이라며 “가족까지 공격하는 무자비함에 상당히 유감”이라고 밝혔다. 그러면서 “홍준표 시장께서는 그 발언에 대해 분명히 책임지셔야 할 것”이라고 했다. 앞서 홍 시장이 지난 18일 페이스북에 “부부가 좋은 의미로 부창부수 하는 게 아니라 오로지 출세 욕망으로 부창부수 한다면 그건 참 곤란하다”는 글을 올리자, 이를 반박한 것이다. 홍 시장은 나 전 의원을 직접 거론하진 않았지만, 최근 나 전 의원 남편(김재호 서울고법 부장판사)이 대법관 물망에 오르자 나 전 의원 부부를 겨냥한 글이라는 관측이 나왔다. 홍 시장은 나 전 의원이 입장을 밝힌 지 30분 만에 재반박했다. 그는 페이스북에 “불필요한 적을 만들 필요가 있느냐는 주변의 권고도 많았다”면서도 “금수저로 태어난 사람들이 거짓 품격, 위선으로 세상을 농단하는 것은 더는 참고 볼 수 없다”고 했다. 홍준표 대구시장이 지난 7월21일 국민의힘 대구·경북 예산정책협의회에 참석해 발언하고 있다. 공동취재사진 나 전 의원과 대통령실의 갈등이 터진 지난 6일부터 홍 시장은 거의 매일 나 전 의원을 비판하고 있다. 그는 “두 자리를 놓고 또 과거처럼 기회를 엿보면서 설치면 대통령실도 손절 절차에 들어갈 수 있다”는 페이스북 글에 이어 △“친이(친이명박)에 붙었다가 잔박(남은 친박근혜)에 붙었다가 이젠 또 친윤(친윤석열)에 붙으려고 하는 걸 보니 참 딱하다”(9일) △“미련이 남아 이리저리 방황하는 정치 그만했으면 좋겠다”(12일) △“칭얼대는 모습은 아무리 봐도 딱하기 그지없다”(18일)며 맹폭을 이어가고 있다. 홍 시장이 사실상 ‘나경원 저격수’로 자임하고 나선 건 오래전부터 쌓인 ‘악연’ 때문이라는 얘기가 많다. 2011년 9월 서울시장 보궐선거에 출마했던 나 전 의원은 선거 막판 ‘1억 피부과’ 의혹 등으로 낙선했다. 이를 두고 당시 한나라당(국민의힘 전신) 대표였던 홍 시장과 나 전 의원이 서로 네 탓 공방을 벌이다 사이가 틀어졌다고 한다. 2017년 대선 패배 뒤 두달 만에 자유한국당(국민의힘 전신) 대표로 돌아온 홍 시장을 향해 나 전 의원이 “독선적이고 비호감 정치를 한다. 지적을 안 듣는다”고 공개 비판하면서 두 사람의 사이가 완전히 멀어졌다고 한다. 박근혜 전 대통령 탄핵 정국에서 나 전 의원이 탈당을 결심했다 보류한 사건도 홍 시장이 지금까지 나 전 의원을 “수양버들”이라고 비난하는 이유 중 하나로 꼽힌다. 두 사람 관계를 잘 아는 국민의힘 관계자는 <한겨레>에 “두 사람 스타일이 많이 다르다”며 “하나의 사건만으로 관계가 틀어진 건 아니다”라고 말했다. 김해정 기자 sea@hani.co.kr
",  김해정 기자                   ,  나경원 저격수  자처한 홍준표  오랜 악연 언제까지  ,2023-01-20 10:00:00,한겨레
134,https://www.hani.co.kr//arti/politics/politics_general/1076506.html,"한덕수 국무총리가 20일 오전 정부서울청사에서 열린 코로나19 중앙대책본부 회의에 참석해 최근 감염 경향에 대해 발언하고 있다. 연합뉴스 오는 30일부터 실내 마스크 착용이 ‘의무’에서 ‘권고’로 전환된다. 한덕수 국무총리는 20일 코로나19 중앙재난안전대책본부(중대본) 회의 머리발언에서 “오는 30일부터 일부 시설 등을 제외하고 실내마스크 착용 의무를 권고로 완화하는 방안을 논의, 확정할 예정”이라고 말했다. 한 총리는 “작년 12월 결정한 실내마스크 착용의무 조정지표 4가지 중 ‘환자 발생 안정화’, ‘위중증·사망 발생 감소’, ‘안정적 의료대응 역량’의 3가지가 충족됐고 대외 위험요인도 충분히 관리 가능한 수준으로 판단됐다”고 덧붙였다. 정부는 설 연휴에 이동이 늘어나고 대면 접촉이 증가하는 점을 고려해 권고 시점을 연휴 이후로 결정했다. 다만 감염 취약계층 보호를 위해 의료기관과 약국, 감염 취약시설, 대중교통에서 마스크 착용 의무는 당분간 유지된다. 한 총리는 이들 지역에서도 “향후 감염 추이에 따라 권고 전환 여부를 적극적으로 검토해 나가겠다”고 밝혔다. 김태규 기자 dokbul@hani.co.kr
",  김태규 기자, 실내 마스크  30일부터 의무 권고 대중교통에선 써야 ,2023-01-20 09:27:00,한겨레
135,https://www.hani.co.kr//arti/politics/politics_general/1076496.html,"스위스를 방문 중인 윤석열 대통령이 19일(현지시각) 취리히 연방공과대학에서 열린 ‘양자기술 석학과의 대화’에 앞서 도서관을 찾아 아인슈타인의 학적부 등 사료 등을 살피고 있다. 연합뉴스 윤석열 대통령이 19일 (현지시각 ) 스위스 취리히 연방공과대학을 방문해 양자기술 석학들과 대화를 나눈 뒤 “올해를 ‘양자과학기술의 도약 원년’으로 삼고 연구자를 양성하고 연구 교류를 적극 추진하라 ”고 지시했다. 윤 대통령은 이날 만남에서 “양자 과학기술은 국가미래 전략기술의 핵심”이라며 “앞으로 미래산업의 게임체인저가 될 양자과학에 정부 지원을 아끼지 않겠다. 연구비 지원과 인재 육성에 적극적으로 임해야 한다”고 말했다고 김은혜 홍보수석이 브리핑을 통해 밝혔다. 윤 대통령은 이후 배석한 이종호 과학기술정보통신부 장관에게 ‘인력 지도를 그려서 잘 검토해보라’는 내용의 쪽지 지시를 내렸다고 한다. 윤 대통령은 머리 발언에서 “아인슈타인, 폰 노이만 등 세계적인 학자들이 꿈을 키운 진리의 전당이자 22명의 노벨상 수상자를 배출한 이곳에서 석학 여러분을 만나 뵙게 돼서 무한한 영광”이라며 “실용적인 산업 기술을 연구하는 과정에서 문제 해결에 집착하면서 그야말로 근본적인 과학 이론이 또 도출된 것이 아닌가. 스위스 연방공과대학이 그런 면에서 정말 인류 발전에 엄청난 기여를 했다”고 말했다고 한다 . 윤 대통령은 이어 “양자기술은 미시세계 양자 단위의 아주 미세한 물질들을 연구하는 분야”라며 “이런 어려운 분야에서 연구를 꾸준히 진행해오고, 또 그 성과를 인류 발전을 위해 활용하는 데 앞장서고 계신 여러분께 깊이 감사드린다”고 했다. 윤 대통령은 또 “4차 산업혁명 시대의 핵심적 기반 기술이 된 퀀텀 사이언스와 관련해서도 국내에서 다양한 연구 성과가 나오고 있고, 각국의 큰 관심이 양자기술에 모이고 있다”며 “대한민국 정부는 미래 국가 전략기술의 하나로 이 퀀텀 사이언스를 선정해 국가 차원에서 역량을 결집하고 있다”고 강조했다 . 이날 만남에는 귄터 디세르토리 부총장, 안드레아스 발라프 양자센터 소장, 클라우스 엔슬린 국가양자과학기술연구역량센터장 등 양자기술 연구 권위자들이 참석했다. 취리히/김미나 기자 mina@hani.co.kr
",  김미나 기자             , 윤 대통령  과기부 장관에  쪽지 지시   양자 과학 인력 지도 그려라  ,2023-01-20 07:42:00,한겨레
